iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
SYC,Seychelles,4/18/2020,11,0,0,0,111.857,0,0,0,,,,,
SYC,Seychelles,4/19/2020,11,0,0,0,111.857,0,0,0,,,,,
SYC,Seychelles,4/20/2020,11,0,0,0,111.857,0,0,0,,,,,
SYR,Syria,3/23/2020,1,1,0,0,0.057,0.057,0,0,,,,,
SYR,Syria,3/24/2020,1,0,0,0,0.057,0,0,0,,,,,
SYR,Syria,3/25/2020,1,0,0,0,0.057,0,0,0,,,,,
SYR,Syria,3/26/2020,1,0,0,0,0.057,0,0,0,,,,,
SYR,Syria,3/27/2020,5,4,0,0,0.286,0.229,0,0,,,,,
SYR,Syria,3/28/2020,5,0,0,0,0.286,0,0,0,,,,,
SYR,Syria,3/29/2020,5,0,0,0,0.286,0,0,0,,,,,
SYR,Syria,3/30/2020,9,4,1,1,0.514,0.229,0.057,0.057,,,,,
SYR,Syria,3/31/2020,10,1,2,1,0.571,0.057,0.114,0.057,,,,,
SYR,Syria,4/1/2020,10,0,2,0,0.571,0,0.114,0,,,,,
SYR,Syria,4/2/2020,10,0,2,0,0.571,0,0.114,0,,,,,
SYR,Syria,4/3/2020,16,6,2,0,0.914,0.343,0.114,0,,,,,
SYR,Syria,4/4/2020,16,0,2,0,0.914,0,0.114,0,,,,,
SYR,Syria,4/5/2020,16,0,2,0,0.914,0,0.114,0,,,,,
SYR,Syria,4/6/2020,19,3,2,0,1.086,0.171,0.114,0,,,,,
SYR,Syria,4/7/2020,19,0,2,0,1.086,0,0.114,0,,,,,
SYR,Syria,4/8/2020,19,0,2,0,1.086,0,0.114,0,,,,,
SYR,Syria,4/9/2020,19,0,2,0,1.086,0,0.114,0,,,,,
SYR,Syria,4/10/2020,19,0,2,0,1.086,0,0.114,0,,,,,
SYR,Syria,4/11/2020,19,0,2,0,1.086,0,0.114,0,,,,,
SYR,Syria,4/12/2020,25,6,2,0,1.429,0.343,0.114,0,,,,,
SYR,Syria,4/13/2020,25,0,2,0,1.429,0,0.114,0,,,,,
SYR,Syria,4/14/2020,25,0,2,0,1.429,0,0.114,0,,,,,
SYR,Syria,4/15/2020,29,4,2,0,1.657,0.229,0.114,0,,,,,
SYR,Syria,4/16/2020,33,4,2,0,1.886,0.229,0.114,0,,,,,
SYR,Syria,4/17/2020,33,0,2,0,1.886,0,0.114,0,,,,,
SYR,Syria,4/18/2020,38,5,2,0,2.171,0.286,0.114,0,,,,,
SYR,Syria,4/19/2020,38,0,2,0,2.171,0,0.114,0,,,,,
SYR,Syria,4/20/2020,39,1,3,1,2.228,0.057,0.171,0.057,,,,,
TCA,Turks and Caicos Islands,3/25/2020,1,1,0,0,25.828,25.828,0,0,,,,,
TCA,Turks and Caicos Islands,3/26/2020,1,0,0,0,25.828,0,0,0,,,,,
TCA,Turks and Caicos Islands,3/27/2020,2,1,0,0,51.656,25.828,0,0,,,,,
TCA,Turks and Caicos Islands,3/28/2020,2,0,0,0,51.656,0,0,0,,,,,
TCA,Turks and Caicos Islands,3/29/2020,5,3,0,0,129.139,77.483,0,0,,,,,
TCA,Turks and Caicos Islands,3/30/2020,5,0,0,0,129.139,0,0,0,,,,,
TCA,Turks and Caicos Islands,3/31/2020,5,0,0,0,129.139,0,0,0,,,,,
TCA,Turks and Caicos Islands,4/1/2020,5,0,0,0,129.139,0,0,0,,,,,
TCA,Turks and Caicos Islands,4/2/2020,5,0,0,0,129.139,0,0,0,,,,,
TCA,Turks and Caicos Islands,4/3/2020,5,0,0,0,129.139,0,0,0,,,,,
TCA,Turks and Caicos Islands,4/4/2020,5,0,0,0,129.139,0,0,0,,,,,
TCA,Turks and Caicos Islands,4/5/2020,5,0,0,0,129.139,0,0,0,,,,,
TCA,Turks and Caicos Islands,4/6/2020,5,0,1,1,129.139,0,25.828,25.828,,,,,
TCA,Turks and Caicos Islands,4/7/2020,8,3,1,0,206.622,77.483,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/8/2020,8,0,1,0,206.622,0,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/9/2020,8,0,1,0,206.622,0,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/10/2020,8,0,1,0,206.622,0,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/11/2020,9,1,1,0,232.45,25.828,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/12/2020,9,0,1,0,232.45,0,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/13/2020,9,0,1,0,232.45,0,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/14/2020,10,1,1,0,258.278,25.828,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/15/2020,10,0,1,0,258.278,0,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/16/2020,11,1,1,0,284.106,25.828,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/17/2020,11,0,1,0,284.106,0,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/18/2020,11,0,1,0,284.106,0,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/19/2020,11,0,1,0,284.106,0,25.828,0,,,,,
TCA,Turks and Caicos Islands,4/20/2020,11,0,1,0,284.106,0,25.828,0,,,,,
TCD,Chad,3/20/2020,1,1,0,0,0.061,0.061,0,0,,,,,
TCD,Chad,3/21/2020,1,0,0,0,0.061,0,0,0,,,,,
TCD,Chad,3/22/2020,2,1,0,0,0.122,0.061,0,0,,,,,
TCD,Chad,3/23/2020,2,0,0,0,0.122,0,0,0,,,,,
TCD,Chad,3/24/2020,2,0,0,0,0.122,0,0,0,,,,,
TCD,Chad,3/25/2020,3,1,0,0,0.183,0.061,0,0,,,,,
TCD,Chad,3/26/2020,3,0,0,0,0.183,0,0,0,,,,,
TCD,Chad,3/27/2020,5,2,0,0,0.304,0.122,0,0,,,,,
TCD,Chad,3/28/2020,5,0,0,0,0.304,0,0,0,,,,,
TCD,Chad,3/29/2020,5,0,0,0,0.304,0,0,0,,,,,
TCD,Chad,3/30/2020,5,0,0,0,0.304,0,0,0,,,,,
TCD,Chad,3/31/2020,7,2,0,0,0.426,0.122,0,0,,,,,
TCD,Chad,4/1/2020,7,0,0,0,0.426,0,0,0,,,,,
TCD,Chad,4/2/2020,7,0,0,0,0.426,0,0,0,,,,,
TCD,Chad,4/3/2020,7,0,0,0,0.426,0,0,0,,,,,
TCD,Chad,4/4/2020,7,0,0,0,0.426,0,0,0,,,,,
TCD,Chad,4/5/2020,8,1,0,0,0.487,0.061,0,0,,,,,
TCD,Chad,4/6/2020,9,1,0,0,0.548,0.061,0,0,,,,,
TCD,Chad,4/7/2020,9,0,0,0,0.548,0,0,0,,,,,
TCD,Chad,4/8/2020,9,0,0,0,0.548,0,0,0,,,,,
TCD,Chad,4/9/2020,10,1,0,0,0.609,0.061,0,0,,,,,
TCD,Chad,4/10/2020,11,1,0,0,0.67,0.061,0,0,,,,,
TCD,Chad,4/11/2020,11,0,0,0,0.67,0,0,0,,,,,
TCD,Chad,4/12/2020,11,0,0,0,0.67,0,0,0,,,,,
TCD,Chad,4/13/2020,15,4,0,0,0.913,0.244,0,0,,,,,
TCD,Chad,4/14/2020,23,8,0,0,1.4,0.487,0,0,,,,,
TCD,Chad,4/15/2020,23,0,0,0,1.4,0,0,0,,,,,
TCD,Chad,4/16/2020,27,4,0,0,1.644,0.244,0,0,,,,,
TCD,Chad,4/17/2020,27,0,0,0,1.644,0,0,0,,,,,
TCD,Chad,4/18/2020,33,6,0,0,2.009,0.365,0,0,,,,,
TCD,Chad,4/19/2020,33,0,0,0,2.009,0,0,0,,,,,
TCD,Chad,4/20/2020,33,0,0,0,2.009,0,0,0,,,,,
TGO,Togo,3/7/2020,1,1,0,0,0.121,0.121,0,0,,,,,
TGO,Togo,3/15/2020,1,0,0,0,0.121,0,0,0,,,,,
TGO,Togo,3/16/2020,1,0,0,0,0.121,0,0,0,,,,,
TGO,Togo,3/17/2020,1,0,0,0,0.121,0,0,0,,,,,
TGO,Togo,3/18/2020,1,0,0,0,0.121,0,0,0,,,,,
TGO,Togo,3/19/2020,1,0,0,0,0.121,0,0,0,,,,,
TGO,Togo,3/20/2020,1,0,0,0,0.121,0,0,0,,,,,
TGO,Togo,3/21/2020,9,8,0,0,1.087,0.966,0,0,,,,,
TGO,Togo,3/22/2020,15,6,0,0,1.812,0.725,0,0,,,,,
TGO,Togo,3/23/2020,15,0,0,0,1.812,0,0,0,,,,,
TGO,Togo,3/24/2020,18,3,0,0,2.174,0.362,0,0,,,,,
TGO,Togo,3/25/2020,18,0,0,0,2.174,0,0,0,,,,,
TGO,Togo,3/26/2020,23,5,0,0,2.778,0.604,0,0,,,,,
TGO,Togo,3/27/2020,24,1,0,0,2.899,0.121,0,0,,,,,
TGO,Togo,3/28/2020,25,1,1,1,3.02,0.121,0.121,0.121,,,,,
TGO,Togo,3/29/2020,28,3,1,0,3.382,0.362,0.121,0,,,,,
TGO,Togo,3/30/2020,30,2,1,0,3.624,0.242,0.121,0,,,,,
TGO,Togo,3/31/2020,34,4,1,0,4.107,0.483,0.121,0,,,,,
TGO,Togo,4/1/2020,34,0,1,0,4.107,0,0.121,0,,,,,
TGO,Togo,4/2/2020,36,2,2,1,4.348,0.242,0.242,0.121,,,,,
TGO,Togo,4/3/2020,39,3,2,0,4.711,0.362,0.242,0,,,,,
TGO,Togo,4/4/2020,40,1,3,1,4.832,0.121,0.362,0.121,,,,,
TGO,Togo,4/5/2020,41,1,3,0,4.952,0.121,0.362,0,,,,,
TGO,Togo,4/6/2020,44,3,3,0,5.315,0.362,0.362,0,,,,,
TGO,Togo,4/7/2020,58,14,3,0,7.006,1.691,0.362,0,,,,,
TGO,Togo,4/8/2020,65,7,3,0,7.851,0.846,0.362,0,,,,,
TGO,Togo,4/9/2020,70,5,3,0,8.455,0.604,0.362,0,,,,,
TGO,Togo,4/10/2020,73,3,3,0,8.818,0.362,0.362,0,,,,,
TGO,Togo,4/11/2020,76,3,3,0,9.18,0.362,0.362,0,,,,,
TGO,Togo,4/12/2020,76,0,3,0,9.18,0,0.362,0,,,,,
TGO,Togo,4/13/2020,76,0,3,0,9.18,0,0.362,0,,,,,
TGO,Togo,4/14/2020,77,1,3,0,9.301,0.121,0.362,0,,,,,
TGO,Togo,4/15/2020,77,0,3,0,9.301,0,0.362,0,,,,,
TGO,Togo,4/16/2020,81,4,3,0,9.784,0.483,0.362,0,,,,,
TGO,Togo,4/17/2020,81,0,5,2,9.784,0,0.604,0.242,,,,,
TGO,Togo,4/18/2020,83,2,5,0,10.026,0.242,0.604,0,,,,,
TGO,Togo,4/19/2020,84,1,5,0,10.146,0.121,0.604,0,,,,,
TGO,Togo,4/20/2020,84,0,5,0,10.146,0,0.604,0,,,,,
THA,Thailand,12/31/2019,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/1/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/2/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/3/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/4/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/5/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/6/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/7/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/8/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/9/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/10/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/11/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/12/2020,0,0,0,0,0,0,0,0,,,,,
THA,Thailand,1/13/2020,1,1,0,0,0.014,0.014,0,0,,,,,
THA,Thailand,1/14/2020,1,0,0,0,0.014,0,0,0,,,,,
THA,Thailand,1/15/2020,1,0,0,0,0.014,0,0,0,,,,,
THA,Thailand,1/16/2020,1,0,0,0,0.014,0,0,0,,,,,
THA,Thailand,1/17/2020,2,1,0,0,0.029,0.014,0,0,,,,,
THA,Thailand,1/18/2020,2,0,0,0,0.029,0,0,0,,,,,
THA,Thailand,1/19/2020,2,0,0,0,0.029,0,0,0,,,,,
THA,Thailand,1/20/2020,2,0,0,0,0.029,0,0,0,,,,,
THA,Thailand,1/21/2020,2,0,0,0,0.029,0,0,0,,,,,
THA,Thailand,1/22/2020,4,2,0,0,0.057,0.029,0,0,,,,,
THA,Thailand,1/23/2020,4,0,0,0,0.057,0,0,0,,,,,
THA,Thailand,1/24/2020,4,0,0,0,0.057,0,0,0,,,,,
THA,Thailand,1/25/2020,5,1,0,0,0.072,0.014,0,0,,,,,
THA,Thailand,1/26/2020,5,0,0,0,0.072,0,0,0,,,,,
THA,Thailand,1/27/2020,8,3,0,0,0.115,0.043,0,0,,,,,
THA,Thailand,1/28/2020,14,6,0,0,0.201,0.086,0,0,,,,,
THA,Thailand,1/29/2020,14,0,0,0,0.201,0,0,0,,,,,
THA,Thailand,1/30/2020,14,0,0,0,0.201,0,0,0,,,,,
THA,Thailand,1/31/2020,14,0,0,0,0.201,0,0,0,,,,,
THA,Thailand,2/1/2020,19,5,0,0,0.272,0.072,0,0,,,,,
THA,Thailand,2/2/2020,19,0,0,0,0.272,0,0,0,,,,,
THA,Thailand,2/3/2020,19,0,0,0,0.272,0,0,0,,,,,
THA,Thailand,2/4/2020,19,0,0,0,0.272,0,0,0,,,,,
THA,Thailand,2/5/2020,25,6,0,0,0.358,0.086,0,0,,,,,
THA,Thailand,2/6/2020,25,0,0,0,0.358,0,0,0,,,,,
THA,Thailand,2/7/2020,25,0,0,0,0.358,0,0,0,,,,,
THA,Thailand,2/8/2020,32,7,0,0,0.458,0.1,0,0,,,,,
THA,Thailand,2/9/2020,32,0,0,0,0.458,0,0,0,,,,,
THA,Thailand,2/10/2020,32,0,0,0,0.458,0,0,0,,,,,
THA,Thailand,2/11/2020,32,0,0,0,0.458,0,0,0,,,,,
THA,Thailand,2/12/2020,33,1,0,0,0.473,0.014,0,0,,,,,
THA,Thailand,2/13/2020,33,0,0,0,0.473,0,0,0,,,,,
THA,Thailand,2/14/2020,33,0,0,0,0.473,0,0,0,,,,,
THA,Thailand,2/15/2020,34,1,0,0,0.487,0.014,0,0,,,,,
THA,Thailand,2/16/2020,34,0,0,0,0.487,0,0,0,,,,,
THA,Thailand,2/17/2020,34,0,0,0,0.487,0,0,0,,,,,
THA,Thailand,2/18/2020,35,1,0,0,0.501,0.014,0,0,,,,,
THA,Thailand,2/19/2020,35,0,0,0,0.501,0,0,0,,,,,
THA,Thailand,2/20/2020,35,0,0,0,0.501,0,0,0,,,,,
THA,Thailand,2/21/2020,35,0,0,0,0.501,0,0,0,,,,,
THA,Thailand,2/22/2020,35,0,0,0,0.501,0,0,0,,,,,
THA,Thailand,2/23/2020,35,0,0,0,0.501,0,0,0,,,,,
THA,Thailand,2/24/2020,35,0,0,0,0.501,0,0,0,,,,,
THA,Thailand,2/25/2020,37,2,0,0,0.53,0.029,0,0,,,,,
THA,Thailand,2/26/2020,40,3,0,0,0.573,0.043,0,0,,,,,
THA,Thailand,2/27/2020,40,0,0,0,0.573,0,0,0,,,,,
THA,Thailand,2/28/2020,40,0,0,0,0.573,0,0,0,,,,,
THA,Thailand,2/29/2020,42,2,0,0,0.602,0.029,0,0,,,,,
THA,Thailand,3/1/2020,42,0,1,1,0.602,0,0.014,0.014,,,,,
THA,Thailand,3/2/2020,43,1,1,0,0.616,0.014,0.014,0,,,,,
THA,Thailand,3/3/2020,0,0,0,0,,,,,3680,,0.053,,people tested
THA,Thailand,3/4/2020,0,0,0,0,,,,,3895,215,0.056,0.003,people tested
THA,Thailand,3/5/2020,47,4,1,0,0.673,0.057,0.014,0,4023,128,0.058,0.002,people tested
THA,Thailand,3/6/2020,0,0,0,0,,,,,4234,211,0.061,0.003,people tested
THA,Thailand,3/7/2020,50,3,1,0,0.716,0.043,0.014,0,4366,132,0.063,0.002,people tested
THA,Thailand,3/8/2020,0,0,0,0,,,,,4518,152,0.065,0.002,people tested
THA,Thailand,3/9/2020,0,0,0,0,,,,,4682,164,0.067,0.002,people tested
THA,Thailand,3/10/2020,0,0,0,0,,,,,4848,166,0.07,0.002,people tested
THA,Thailand,3/11/2020,59,9,1,0,0.845,0.129,0.014,0,5232,384,0.075,0.006,people tested
THA,Thailand,3/12/2020,70,11,1,0,1.003,0.158,0.014,0,5496,264,0.079,0.004,people tested
THA,Thailand,3/13/2020,0,0,0,0,,,,,5713,217,0.082,0.003,people tested
THA,Thailand,3/14/2020,82,12,1,0,1.175,0.172,0.014,0,,,,,
THA,Thailand,3/15/2020,82,0,1,0,1.175,0,0.014,0,6545,,0.094,,people tested
THA,Thailand,3/16/2020,114,32,1,0,1.633,0.458,0.014,0,7045,500,0.101,0.007,people tested
THA,Thailand,3/17/2020,177,63,1,0,2.536,0.903,0.014,0,,,,,
THA,Thailand,3/18/2020,177,0,1,0,2.536,0,0.014,0,8157,,0.118,,people tested
THA,Thailand,3/19/2020,177,0,1,0,2.536,0,0.014,0,8729,572,0.126,0.008,people tested
THA,Thailand,3/20/2020,212,35,1,0,3.037,0.501,0.014,0,9670,941,0.139,0.014,people tested
THA,Thailand,3/21/2020,366,154,1,0,5.244,2.206,0.014,0,10343,673,0.149,0.01,people tested
THA,Thailand,3/22/2020,599,233,1,0,8.582,3.338,0.014,0,10925,582,0.157,0.008,people tested
THA,Thailand,3/23/2020,721,122,1,0,10.33,1.748,0.014,0,11807,882,0.17,0.013,people tested
THA,Thailand,3/24/2020,827,106,4,3,11.848,1.519,0.057,0.043,13027,1220,0.188,0.018,people tested
THA,Thailand,3/25/2020,934,107,4,0,13.381,1.533,0.057,0,14022,995,0.202,0.014,people tested
THA,Thailand,3/26/2020,1045,111,4,0,14.971,1.59,0.057,0,15292,1270,0.22,0.018,people tested
THA,Thailand,3/27/2020,1136,91,5,1,16.275,1.304,0.072,0.014,16473,1181,0.237,0.017,people tested
THA,Thailand,3/28/2020,1136,0,5,0,16.275,0,0.072,0,17140,667,0.247,0.01,people tested
THA,Thailand,3/29/2020,1245,109,6,1,17.837,1.562,0.086,0.014,17779,639,0.256,0.009,people tested
THA,Thailand,3/30/2020,1388,143,7,1,19.885,2.049,0.1,0.014,18696,917,0.269,0.013,people tested
THA,Thailand,3/31/2020,1651,263,10,3,23.653,3.768,0.143,0.043,20097,1401,0.29,0.02,people tested
THA,Thailand,4/1/2020,1651,0,10,0,23.653,0,0.143,0,21008,911,0.303,0.013,people tested
THA,Thailand,4/2/2020,1771,120,12,2,25.373,1.719,0.172,0.029,22453,1445,0.323,0.021,people tested
THA,Thailand,4/3/2020,1875,104,15,3,26.862,1.49,0.215,0.043,23669,1216,0.341,0.018,people tested
THA,Thailand,4/4/2020,1978,103,19,4,28.338,1.476,0.272,0.057,24474,805,0.353,0.012,people tested
THA,Thailand,4/5/2020,2169,191,23,4,31.075,2.736,0.33,0.057,25071,597,0.361,0.009,people tested
THA,Thailand,4/6/2020,2220,51,26,3,31.805,0.731,0.372,0.043,25857,786,0.373,0.011,people tested
THA,Thailand,4/7/2020,2258,38,26,0,32.35,0.544,0.372,0,27049,1192,0.39,0.017,people tested
THA,Thailand,4/8/2020,2369,111,30,4,33.94,1.59,0.43,0.057,28709,1660,0.414,0.024,people tested
THA,Thailand,4/9/2020,2423,54,32,2,34.713,0.774,0.458,0.029,30542,1833,0.44,0.026,people tested
THA,Thailand,4/10/2020,2473,50,33,1,35.43,0.716,0.473,0.014,31984,1442,0.461,0.021,people tested
THA,Thailand,4/11/2020,2518,45,35,2,36.075,0.645,0.501,0.029,32830,846,0.473,0.012,people tested
THA,Thailand,4/12/2020,2551,33,38,3,36.547,0.473,0.544,0.043,33810,980,0.487,0.014,people tested
THA,Thailand,4/13/2020,2579,28,40,2,36.948,0.401,0.573,0.029,34786,976,0.501,0.014,people tested
THA,Thailand,4/14/2020,2613,34,41,1,37.436,0.487,0.587,0.014,35452,666,0.511,0.01,people tested
THA,Thailand,4/15/2020,2643,30,43,2,37.865,0.43,0.616,0.029,36495,1043,0.526,0.015,people tested
THA,Thailand,4/16/2020,2672,29,46,3,38.281,0.415,0.659,0.043,37462,967,0.54,0.014,people tested
THA,Thailand,4/17/2020,2700,28,47,1,38.682,0.401,0.673,0.014,,,,,
THA,Thailand,4/18/2020,2700,0,47,0,38.682,0,0.673,0,,,,,
THA,Thailand,4/19/2020,2733,33,47,0,39.155,0.473,0.673,0,,,,,
THA,Thailand,4/20/2020,2765,32,47,0,39.613,0.458,0.673,0,,,,,
TLS,Timor,3/22/2020,1,1,0,0,0.758,0.758,0,0,,,,,
TLS,Timor,3/23/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,3/24/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,3/25/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,3/26/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,3/27/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,3/28/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,3/29/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,3/30/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,3/31/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/1/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/2/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/3/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/4/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/5/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/6/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/7/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/8/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/9/2020,1,0,0,0,0.758,0,0,0,,,,,
TLS,Timor,4/10/2020,2,1,0,0,1.517,0.758,0,0,,,,,
TLS,Timor,4/11/2020,2,0,0,0,1.517,0,0,0,,,,,
TLS,Timor,4/12/2020,2,0,0,0,1.517,0,0,0,,,,,
TLS,Timor,4/13/2020,2,0,0,0,1.517,0,0,0,,,,,
TLS,Timor,4/14/2020,4,2,0,0,3.034,1.517,0,0,,,,,
TLS,Timor,4/15/2020,6,2,0,0,4.551,1.517,0,0,,,,,
TLS,Timor,4/16/2020,6,0,0,0,4.551,0,0,0,,,,,
TLS,Timor,4/17/2020,18,12,0,0,13.652,9.102,0,0,,,,,
TLS,Timor,4/18/2020,18,0,0,0,13.652,0,0,0,,,,,
TLS,Timor,4/19/2020,18,0,0,0,13.652,0,0,0,,,,,
TLS,Timor,4/20/2020,19,1,0,0,14.411,0.758,0,0,,,,,
TTO,Trinidad and Tobago,3/13/2020,1,1,0,0,0.715,0.715,0,0,,,,,
TTO,Trinidad and Tobago,3/14/2020,2,1,0,0,1.429,0.715,0,0,,,,,
TTO,Trinidad and Tobago,3/15/2020,2,0,0,0,1.429,0,0,0,,,,,
TTO,Trinidad and Tobago,3/16/2020,4,2,0,0,2.858,1.429,0,0,,,,,
TTO,Trinidad and Tobago,3/17/2020,5,1,0,0,3.573,0.715,0,0,,,,,
TTO,Trinidad and Tobago,3/18/2020,7,2,0,0,5.002,1.429,0,0,,,,,
TTO,Trinidad and Tobago,3/19/2020,9,2,0,0,6.431,1.429,0,0,,,,,
TTO,Trinidad and Tobago,3/20/2020,9,0,0,0,6.431,0,0,0,,,,,
TTO,Trinidad and Tobago,3/21/2020,9,0,0,0,6.431,0,0,0,,,,,
TTO,Trinidad and Tobago,3/22/2020,49,40,0,0,35.013,28.582,0,0,,,,,
TTO,Trinidad and Tobago,3/23/2020,50,1,0,0,35.727,0.715,0,0,,,,,
TTO,Trinidad and Tobago,3/24/2020,51,1,0,0,36.442,0.715,0,0,,,,,
TTO,Trinidad and Tobago,3/25/2020,57,6,0,0,40.729,4.287,0,0,,,,,
TTO,Trinidad and Tobago,3/26/2020,60,3,1,1,42.873,2.144,0.715,0.715,,,,,
TTO,Trinidad and Tobago,3/27/2020,65,5,1,0,46.445,3.573,0.715,0,,,,,
TTO,Trinidad and Tobago,3/28/2020,66,1,2,1,47.16,0.715,1.429,0.715,,,,,
TTO,Trinidad and Tobago,3/29/2020,74,8,2,0,52.876,5.716,1.429,0,,,,,
TTO,Trinidad and Tobago,3/30/2020,78,4,3,1,55.735,2.858,2.144,0.715,,,,,
TTO,Trinidad and Tobago,3/31/2020,85,7,3,0,60.736,5.002,2.144,0,,,,,
TTO,Trinidad and Tobago,4/1/2020,87,2,3,0,62.165,1.429,2.144,0,,,,,
TTO,Trinidad and Tobago,4/2/2020,89,2,5,2,63.595,1.429,3.573,1.429,,,,,
TTO,Trinidad and Tobago,4/3/2020,97,8,6,1,69.311,5.716,4.287,0.715,,,,,
TTO,Trinidad and Tobago,4/4/2020,100,3,6,0,71.455,2.144,4.287,0,,,,,
TTO,Trinidad and Tobago,4/5/2020,103,3,6,0,73.598,2.144,4.287,0,,,,,
TTO,Trinidad and Tobago,4/6/2020,104,1,7,1,74.313,0.715,5.002,0.715,,,,,
TTO,Trinidad and Tobago,4/7/2020,105,1,8,1,75.027,0.715,5.716,0.715,,,,,
TTO,Trinidad and Tobago,4/8/2020,107,2,8,0,76.456,1.429,5.716,0,,,,,
TTO,Trinidad and Tobago,4/9/2020,107,0,8,0,76.456,0,5.716,0,,,,,
TTO,Trinidad and Tobago,4/10/2020,109,2,8,0,77.885,1.429,5.716,0,,,,,
TTO,Trinidad and Tobago,4/11/2020,109,0,8,0,77.885,0,5.716,0,,,,,
TTO,Trinidad and Tobago,4/12/2020,112,3,8,0,80.029,2.144,5.716,0,,,,,
TTO,Trinidad and Tobago,4/13/2020,113,1,8,0,80.744,0.715,5.716,0,,,,,
TTO,Trinidad and Tobago,4/14/2020,113,0,8,0,80.744,0,5.716,0,,,,,
TTO,Trinidad and Tobago,4/15/2020,113,0,8,0,80.744,0,5.716,0,,,,,
TTO,Trinidad and Tobago,4/16/2020,114,1,8,0,81.458,0.715,5.716,0,,,,,
TTO,Trinidad and Tobago,4/17/2020,114,0,8,0,81.458,0,5.716,0,,,,,
TTO,Trinidad and Tobago,4/18/2020,114,0,8,0,81.458,0,5.716,0,,,,,
TTO,Trinidad and Tobago,4/19/2020,114,0,8,0,81.458,0,5.716,0,,,,,
TTO,Trinidad and Tobago,4/20/2020,114,0,8,0,81.458,0,5.716,0,,,,,
TUN,Tunisia,3/3/2020,1,1,0,0,0.085,0.085,0,0,,,,,
TUN,Tunisia,3/10/2020,2,1,0,0,0.169,0.085,0,0,28,28,0.002,0.002,units unclear
TUN,Tunisia,3/11/2020,5,3,0,0,0.423,0.254,0,0,99,71,0.008,0.006,units unclear
TUN,Tunisia,3/12/2020,7,2,0,0,0.592,0.169,0,0,141,42,0.012,0.004,units unclear
TUN,Tunisia,3/13/2020,13,6,0,0,1.1,0.508,0,0,211,70,0.018,0.006,units unclear
TUN,Tunisia,3/14/2020,16,3,0,0,1.354,0.254,0,0,242,31,0.02,0.003,units unclear
TUN,Tunisia,3/15/2020,16,0,0,0,1.354,0,0,0,312,70,0.026,0.006,units unclear
TUN,Tunisia,3/16/2020,18,2,0,0,1.523,0.169,0,0,379,67,0.032,0.006,units unclear
TUN,Tunisia,3/17/2020,20,2,0,0,1.692,0.169,0,0,449,70,0.038,0.006,units unclear
TUN,Tunisia,3/18/2020,24,4,0,0,2.031,0.338,0,0,535,86,0.045,0.007,units unclear
